Station,Date,lat,lon,Pressure,Temperature,Conductivity,Turbidity,Oxygen,PAR,BeamTransmission,Fluorescence,Salinity
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,240,12.383,4.122892,0,4.93169,1.00E-12,88.6256,0.2271,35.7295
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,240.5,12.3812,4.122711,0,4.92997,1.00E-12,88.6031,0.2245,35.7292
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,241,12.3791,4.1225,0,4.92783,1.00E-12,88.6102,0.2142,35.729
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,241.5,12.3766,4.122247,0,4.9204,1.00E-12,88.6294,0.2098,35.7287
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,242,12.3741,4.121993,0,4.91432,1.00E-12,88.5721,0.2227,35.7284
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,242.5,12.3717,4.12174,0,4.9096,1.00E-12,88.6268,0.2077,35.728
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,243,12.3689,4.121441,0,4.90453,1.00E-12,88.6499,0.2175,35.7276
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,243.5,12.3647,4.121003,0,4.8968,1.00E-12,88.6511,0.2086,35.727
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,244,12.3597,4.120468,0,4.89607,1.00E-12,88.6511,0.2123,35.7264
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,244.5,12.3545,4.119911,0,4.89811,1.00E-12,88.6515,0.2254,35.7257
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,245,12.3491,4.119323,0,4.90056,1.00E-12,88.6384,0.2097,35.7249
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,245.5,12.3435,4.11871,0,4.90143,1.00E-12,88.6498,0.2143,35.7241
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,246,12.3388,4.118197,0,4.89625,1.00E-12,88.651,0.2119,35.7234
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,246.5,12.334,4.117671,0,4.89484,1.00E-12,88.6511,0.2243,35.7227
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,247,12.329,4.117132,0,4.8972,1.00E-12,88.6511,0.2098,35.722
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,247.5,12.3241,4.116599,0,4.89847,1.00E-12,88.6511,0.2041,35.7213
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,248,12.3195,4.116091,0,4.90082,1.00E-12,88.6512,0.217,35.7205
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,248.5,12.3149,4.115589,0,4.904,1.00E-12,88.6494,0.225,35.7198
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,249,12.3096,4.11502,0,4.9094,1.00E-12,88.6374,0.2191,35.719
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,249.5,12.3041,4.114417,0,4.91688,1.00E-12,88.6394,0.2252,35.7183
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,250,12.2979,4.113746,0,4.91993,1.00E-12,88.6288,0.2115,35.7174
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,250.5,12.2915,4.113057,0,4.92491,1.00E-12,88.6377,0.2101,35.7166
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,251,12.2861,4.112483,0,4.92979,1.00E-12,88.645,0.2183,35.716
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,251.5,12.2822,4.112078,0,4.93093,1.00E-12,88.6455,0.2067,35.7155
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,252,12.2794,4.111782,0,4.93224,1.00E-12,88.6347,0.2113,35.7151
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,252.5,12.2771,4.111544,0,4.93601,1.00E-12,88.6508,0.2139,35.7148
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,253,12.2748,4.111312,0,4.94014,1.00E-12,88.649,0.208,35.7145
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,253.5,12.2725,4.111071,0,4.94247,1.00E-12,88.6001,0.2361,35.7141
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,254,12.2702,4.11083,0,4.94405,1.00E-12,88.6263,0.2208,35.7137
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,254.5,12.2673,4.11054,0,4.94518,1.00E-12,88.6354,0.2144,35.7134
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,255,12.2643,4.110221,0,4.94974,1.00E-12,88.6436,0.2336,35.713
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,255.5,12.2612,4.109896,0,4.95234,1.00E-12,88.6453,0.2207,35.7126
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,256,12.2583,4.109591,0,4.95526,1.00E-12,88.6409,0.218,35.7121
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,256.5,12.2554,4.109282,0,4.95572,1.00E-12,88.6231,0.2229,35.7117
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,257,12.2521,4.108944,0,4.95417,1.00E-12,88.6311,0.2203,35.7113
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,257.5,12.2488,4.10859,0,4.95015,1.00E-12,88.6315,0.2171,35.7108
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,258,12.2455,4.10824,0,4.94647,1.00E-12,88.6304,0.2285,35.7103
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,258.5,12.2429,4.107962,0,4.94629,1.00E-12,88.6334,0.2179,35.7099
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,259,12.2405,4.107713,0,4.94482,1.00E-12,88.645,0.2121,35.7095
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,259.5,12.2379,4.107435,0,4.94749,1.00E-12,88.6412,0.2159,35.7091
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,260,12.2346,4.107095,0,4.95205,1.00E-12,88.6536,0.2148,35.7087
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,260.5,12.2316,4.10678,0,4.95157,1.00E-12,88.6464,0.2009,35.7083
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,261,12.2288,4.106496,0,4.94798,1.00E-12,88.6576,0.2054,35.708
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,261.5,12.2268,4.106293,0,4.94628,1.00E-12,88.6513,0.2148,35.7078
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,262,12.2251,4.106118,0,4.94765,1.00E-12,88.6511,0.223,35.7074
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,262.5,12.2233,4.105939,0,4.95174,1.00E-12,88.6511,0.2208,35.7071
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,263,12.2217,4.105774,0,4.95189,1.00E-12,88.6511,0.2263,35.7069
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,263.5,12.2197,4.105572,0,4.95177,1.00E-12,88.6512,0.2138,35.7066
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,264,12.2174,4.105345,0,4.95307,1.00E-12,88.6392,0.2223,35.7063
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,264.5,12.215,4.105104,0,4.95368,1.00E-12,88.6239,0.2088,35.7061
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,265,12.2124,4.104847,0,4.95381,1.00E-12,88.6432,0.2184,35.7059
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,265.5,12.2096,4.104575,0,4.949,1.00E-12,88.6447,0.2108,35.7056
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,266,12.2071,4.104328,0,4.94602,1.00E-12,88.6422,0.2163,35.7054
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,266.5,12.2043,4.104048,0,4.94834,1.00E-12,88.6585,0.2187,35.7051
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,267,12.2009,4.103702,0,4.95024,1.00E-12,88.6587,0.2319,35.7048
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,267.5,12.1971,4.103326,0,4.95472,1.00E-12,88.6655,0.2338,35.7045
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,268,12.1933,4.102941,0,4.95903,1.00E-12,88.6475,0.2185,35.7042
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,268.5,12.1893,4.10254,0,4.96414,1.00E-12,88.6502,0.2049,35.7039
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,269,12.1856,4.102169,0,4.96532,1.00E-12,88.6377,0.2179,35.7036
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,269.5,12.1821,4.101814,0,4.96995,1.00E-12,88.6322,0.2213,35.7033
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,270,12.1787,4.101481,0,4.97352,1.00E-12,88.6258,0.2223,35.703
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,270.5,12.1756,4.101166,0,4.97861,1.00E-12,88.64,0.2369,35.7027
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,271,12.1728,4.100881,0,4.98057,1.00E-12,88.6243,0.2054,35.7024
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,271.5,12.17,4.100598,0,4.97876,1.00E-12,88.6511,0.2127,35.7021
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,272,12.1676,4.100362,0,4.9734,1.00E-12,88.6501,0.218,35.7018
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,272.5,12.1658,4.100183,0,4.97115,1.00E-12,88.644,0.2188,35.7016
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,273,12.1645,4.100048,0,4.9704,1.00E-12,88.6451,0.2118,35.7013
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,273.5,12.1631,4.099925,0,4.97345,1.00E-12,88.65,0.2134,35.7012
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,274,12.162,4.099819,0,4.97458,1.00E-12,88.6464,0.2234,35.701
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,274.5,12.161,4.099731,0,4.9792,1.00E-12,88.646,0.213,35.7009
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,275,12.1602,4.099671,0,4.98124,1.00E-12,88.6461,0.2188,35.7009
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,275.5,12.1596,4.099627,0,4.98164,1.00E-12,88.6071,0.223,35.7008
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,276,12.159,4.099587,0,4.98113,1.00E-12,88.6341,0.2345,35.7007
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,276.5,12.1586,4.099552,0,4.97774,1.00E-12,88.6324,0.2313,35.7006
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,277,12.1581,4.099516,0,4.97845,1.00E-12,88.6358,0.2292,35.7005
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,277.5,12.1576,4.099476,0,4.97665,1.00E-12,88.6499,0.2152,35.7004
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,278,12.1569,4.099427,0,4.97786,1.00E-12,88.6511,0.2166,35.7003
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,278.5,12.1563,4.099377,0,4.97975,1.00E-12,88.6576,0.2252,35.7002
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,279,12.1557,4.099333,0,4.98165,1.00E-12,88.6508,0.2217,35.7002
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,279.5,12.1551,4.099294,0,4.97937,1.00E-12,88.6572,0.2196,35.7001
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,280,12.1546,4.099266,0,4.97834,1.00E-12,88.652,0.2279,35.7
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,280.5,12.1542,4.099238,0,4.97456,1.00E-12,88.6509,0.222,35.6999
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,281,12.1535,4.09918,0,4.97112,1.00E-12,88.6431,0.2317,35.6998
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,281.5,12.1524,4.099075,0,4.96929,1.00E-12,88.6458,0.2201,35.6996
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,282,12.1506,4.098881,0,4.97057,1.00E-12,88.6515,0.2278,35.6993
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,282.5,12.1483,4.098637,0,4.97464,1.00E-12,88.6508,0.2167,35.6989
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,283,12.1455,4.098341,0,4.97663,1.00E-12,88.663,0.212,35.6984
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,283.5,12.1422,4.097975,0,4.97564,1.00E-12,88.6433,0.2209,35.6978
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,284,12.1383,4.097553,0,4.97189,1.00E-12,88.6592,0.2161,35.6972
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,284.5,12.1346,4.097149,0,4.96705,1.00E-12,88.6502,0.2015,35.6965
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,285,12.1306,4.096692,0,4.96636,1.00E-12,88.6454,0.2144,35.6957
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,285.5,12.1261,4.096191,0,4.9634,1.00E-12,88.6494,0.2136,35.6949
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,286,12.121,4.095619,0,4.95852,1.00E-12,88.6607,0.2043,35.694
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,286.5,12.1149,4.094936,0,4.95336,1.00E-12,88.6721,0.2244,35.693
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,287,12.1066,4.094015,0,4.9451,1.00E-12,88.6773,0.2247,35.6916
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,287.5,12.0987,4.093122,0,4.93161,1.00E-12,88.6714,0.2186,35.6903
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,288,12.0909,4.092257,0,4.91851,1.00E-12,88.6668,0.2133,35.689
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,288.5,12.0826,4.091331,0,4.90905,1.00E-12,88.6836,0.2147,35.6877
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,289,12.074,4.090377,0,4.89999,1.00E-12,88.6942,0.2113,35.6863
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,289.5,12.0643,4.089297,0,4.89474,1.00E-12,88.6872,0.2119,35.6849
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,290,12.0539,4.088141,0,4.89069,1.00E-12,88.7003,0.227,35.6833
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,290.5,12.0467,4.087348,0,4.88716,1.00E-12,88.6987,0.2168,35.6823
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,291,12.0409,4.086715,0,4.8839,1.00E-12,88.6972,0.2264,35.6813
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,291.5,12.0373,4.086321,0,4.87766,1.00E-12,88.7048,0.225,35.6807
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,292,12.0341,4.085984,0,4.87315,1.00E-12,88.7038,0.2288,35.6803
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,292.5,12.0314,4.085692,0,4.86722,1.00E-12,88.6816,0.2178,35.6798
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,293,12.0287,4.085413,0,4.86198,1.00E-12,88.6865,0.2179,35.6794
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,293.5,12.0262,4.08515,0,4.85915,1.00E-12,88.667,0.2117,35.679
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,294,12.0236,4.084881,0,4.85682,1.00E-12,88.7024,0.2237,35.6787
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,294.5,12.021,4.084619,0,4.8536,1.00E-12,88.7049,0.208,35.6783
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,295,12.0189,4.084403,0,4.8511,1.00E-12,88.7048,0.228,35.6781
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,295.5,12.0168,4.084187,0,4.85167,1.00E-12,88.7048,0.2136,35.6778
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,296,12.0144,4.083956,0,4.8532,1.00E-12,88.704,0.2078,35.6775
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,296.5,12.0122,4.083738,0,4.85319,1.00E-12,88.6996,0.2176,35.6772
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,297,12.01,4.083524,0,4.85613,1.00E-12,88.6992,0.2267,35.677
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,297.5,12.0081,4.083327,0,4.85864,1.00E-12,88.713,0.2276,35.6768
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,298,12.0061,4.08313,0,4.85724,1.00E-12,88.6989,0.2132,35.6765
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,298.5,12.0041,4.082928,0,4.85506,1.00E-12,88.6981,0.2166,35.6763
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,299,12.0023,4.082755,0,4.85019,1.00E-12,88.7048,0.2155,35.6761
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,299.5,12.0008,4.082612,0,4.84573,1.00E-12,88.7048,0.2127,35.6759
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,300,11.9996,4.082495,0,4.84567,1.00E-12,88.7048,0.2155,35.6757
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,300.5,11.9984,4.082383,0,4.84489,1.00E-12,88.7048,0.2229,35.6755
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,301,11.9974,4.082289,0,4.8444,1.00E-12,88.7048,0.2153,35.6753
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,301.5,11.9964,4.08219,0,4.84859,1.00E-12,88.7046,0.2142,35.6751
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,302,11.9953,4.082086,0,4.84777,1.00E-12,88.6971,0.2188,35.6749
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,302.5,11.9939,4.08196,0,4.84792,1.00E-12,88.7039,0.2258,35.6747
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,303,11.9918,4.081748,0,4.84807,1.00E-12,88.7013,0.206,35.6745
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,303.5,11.987,4.081257,0,4.85293,1.00E-12,88.7047,0.2168,35.6741
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,304,11.9825,4.080795,0,4.85528,1.00E-12,88.7048,0.22,35.6736
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,304.5,11.9794,4.080461,0,4.85131,1.00E-12,88.6919,0.2091,35.6731
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,305,11.9765,4.080161,0,4.85052,1.00E-12,88.7044,0.2195,35.6728
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,305.5,11.9737,4.079872,0,4.84884,1.00E-12,88.6889,0.2175,35.6723
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,306,11.9708,4.079564,0,4.84825,1.00E-12,88.7022,0.2105,35.6719
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,306.5,11.9674,4.079204,0,4.84849,1.00E-12,88.7048,0.2326,35.6714
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,307,11.9634,4.078775,0,4.84785,1.00E-12,88.7048,0.2175,35.6708
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,307.5,11.9589,4.078298,0,4.84477,1.00E-12,88.6982,0.2159,35.6703
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,308,11.9541,4.077795,0,4.84024,1.00E-12,88.6981,0.2316,35.6697
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,308.5,11.9494,4.077306,0,4.83532,1.00E-12,88.7048,0.2217,35.6692
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,309,11.9456,4.076912,0,4.82995,1.00E-12,88.7059,0.2131,35.6687
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,309.5,11.9421,4.076535,0,4.82654,1.00E-12,88.7307,0.2155,35.6682
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,310,11.9384,4.076161,0,4.82541,1.00E-12,88.7054,0.2186,35.6678
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,310.5,11.9345,4.075752,0,4.82881,1.00E-12,88.7084,0.2167,35.6674
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,311,11.9302,4.075321,0,4.82905,1.00E-12,88.7009,0.2022,35.667
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,311.5,11.9271,4.075007,0,4.82575,1.00E-12,88.7106,0.2144,35.6667
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,312,11.9245,4.074751,0,4.82039,1.00E-12,88.7034,0.2263,35.6664
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,312.5,11.9223,4.074534,0,4.8172,1.00E-12,88.6992,0.2036,35.6662
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,313,11.9202,4.074324,0,4.81742,1.00E-12,88.7036,0.2128,35.6659
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,313.5,11.918,4.074106,0,4.81756,1.00E-12,88.6803,0.2229,35.6657
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,314,11.9157,4.073881,0,4.82,1.00E-12,88.7059,0.2233,35.6655
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,314.5,11.9134,4.073658,0,4.81961,1.00E-12,88.7047,0.2373,35.6652
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,315,11.9105,4.073369,0,4.81956,1.00E-12,88.7033,0.2179,35.665
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,315.5,11.9073,4.073052,0,4.81866,1.00E-12,88.6647,0.2272,35.6647
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,316,11.9041,4.072727,0,4.81805,1.00E-12,88.691,0.2164,35.6644
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,316.5,11.9007,4.072386,0,4.81365,1.00E-12,88.6788,0.2241,35.6641
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,317,11.8972,4.072042,0,4.81165,1.00E-12,88.678,0.1986,35.6638
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,317.5,11.894,4.071719,0,4.80989,1.00E-12,88.67,0.2114,35.6635
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,318,11.8904,4.071355,0,4.8098,1.00E-12,88.6579,0.2139,35.6632
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,318.5,11.8864,4.070964,0,4.80833,1.00E-12,88.6753,0.2281,35.6629
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,319,11.8828,4.070608,0,4.80508,1.00E-12,88.6672,0.2188,35.6627
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,319.5,11.8805,4.07041,0,4.80177,1.00E-12,88.6349,0.2184,35.6627
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,320,11.8793,4.070338,0,4.80044,1.00E-12,88.5995,0.2183,35.663
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,320.5,11.8791,4.07039,0,4.79821,1.00E-12,88.6389,0.2304,35.6635
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,321,11.8798,4.07055,0,4.79405,1.00E-12,88.6494,0.22,35.6641
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,321.5,11.8813,4.070801,0,4.79142,1.00E-12,88.6509,0.2357,35.6649
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,322,11.8834,4.071117,0,4.78927,1.00E-12,88.642,0.2009,35.6658
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,322.5,11.8858,4.071489,0,4.7866,1.00E-12,88.6102,0.2211,35.6669
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,323,11.8888,4.071914,0,4.7839,1.00E-12,88.5959,0.2257,35.6679
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,323.5,11.8925,4.072429,0,4.78177,1.00E-12,88.6221,0.2238,35.6693
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,324,11.8974,4.073112,0,4.77957,1.00E-12,88.564,0.2217,35.6711
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,324.5,11.9033,4.073935,0,4.77471,1.00E-12,88.3237,0.2187,35.6733
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,325,11.9085,4.074669,0,4.77053,1.00E-12,88.1946,0.2163,35.6752
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,325.5,11.9129,4.07528,0,4.76493,1.00E-12,88.237,0.216,35.6768
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,326,11.9159,4.075709,0,4.75928,1.00E-12,88.2154,0.2197,35.6779
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,326.5,11.9181,4.076024,0,4.76,1.00E-12,88.2464,0.2144,35.6787
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,327,11.9196,4.076255,0,4.75572,1.00E-12,88.2287,0.212,35.6793
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,327.5,11.9206,4.076416,0,4.75157,1.00E-12,88.2224,0.2029,35.6797
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,328,11.9212,4.076536,0,4.74851,1.00E-12,88.2211,0.2103,35.68
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,328.5,11.9216,4.076619,0,4.74266,1.00E-12,88.1931,0.222,35.6803
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,329,11.9218,4.076678,0,4.74145,1.00E-12,88.0776,0.2267,35.6805
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,329.5,11.9218,4.076728,0,4.73808,1.00E-12,88.0839,0.2122,35.6807
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,330,11.9216,4.076753,0,4.73939,1.00E-12,88.1361,0.2128,35.6809
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,330.5,11.9209,4.076734,0,4.74301,1.00E-12,88.1701,0.219,35.6812
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,331,11.9196,4.07662,0,4.74265,1.00E-12,88.1495,0.2008,35.6811
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,331.5,11.9172,4.07638,0,4.74271,1.00E-12,88.1484,0.2254,35.6808
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,332,11.9139,4.076012,0,4.74667,1.00E-12,88.147,0.2192,35.6802
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,332.5,11.9098,4.075568,0,4.74343,1.00E-12,88.1456,0.2186,35.6795
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,333,11.9056,4.0751,0,4.7434,1.00E-12,88.1578,0.22,35.6787
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,333.5,11.9008,4.074562,0,4.74189,1.00E-12,88.1467,0.2143,35.6778
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,334,11.8956,4.073975,0,4.74042,1.00E-12,88.1469,0.2241,35.6768
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,334.5,11.8901,4.073349,0,4.73877,1.00E-12,88.1487,0.2153,35.6758
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,335,11.8843,4.072691,0,4.73479,1.00E-12,88.1666,0.2176,35.6746
Cs7,Jul 27 2010 13:45:03,42.1,-9.41666667,335.5,11.879,4.07208,0,4.73762,1.00E-12,88.1845,0.2065,35.6735
